Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
111,Microfluidic_Split_FourYdirection_study (Run_5) ,1913,-15.5550,15.8088,3.0500,-15.5876,15.8901,3.0406,0.0880,-0.0326,0.0812,-0.0094,,,,,,,,,,,
112,Microfluidic_Split_FourYdirection_study (Run_5) ,1916,-15.5550,15.5884,3.0500,-15.5876,15.6717,3.0405,0.0899,-0.0326,0.0833,-0.0095,0.2204,0.0000,-0.2204,0.0000,0.2184,0.0001,-0.2184,-0.0001,0.0021,0.9371,
113,Microfluidic_Split_FourYdirection_study (Run_5) ,1808,-15.5550,15.3678,3.0500,-15.5874,15.4530,3.0406,0.0916,-0.0324,0.0851,-0.0094,,,,,,,,,,,
114,Microfluidic_Split_FourYdirection_study (Run_5) ,1931,-15.5550,15.1472,3.0500,-15.5874,15.2342,3.0405,0.0933,-0.0324,0.0870,-0.0095,0.2206,0.0000,-0.2206,0.0000,0.2188,0.0000,-0.2188,0.0000,0.0018,0.8179,
115,Microfluidic_Split_FourYdirection_study (Run_5) ,1928,-15.5550,14.9266,3.0500,-15.5874,15.0156,3.0405,0.0951,-0.0324,0.0889,-0.0095,,,,,,,,,,,
116,Microfluidic_Split_FourYdirection_study (Run_5) ,1934,-15.5550,14.7063,3.0500,-15.5873,14.7972,3.0405,0.0970,-0.0323,0.0909,-0.0095,0.2203,0.0000,-0.2203,0.0000,0.2183,0.0001,-0.2183,0.0000,0.0020,0.9100,
117,Microfluidic_Split_FourYdirection_study (Run_5) ,1925,-15.5550,14.4859,3.0500,-15.5873,14.5788,3.0402,0.0988,-0.0323,0.0929,-0.0098,,,,,,,,,,,
118,Microfluidic_Split_FourYdirection_study (Run_5) ,1940,-15.5550,14.2655,3.0500,-15.5868,14.3606,3.0401,0.1007,-0.0318,0.0951,-0.0099,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0004,-0.2183,0.0000,0.0022,0.9839,
119,Microfluidic_Split_FourYdirection_study (Run_5) ,1937,-15.5550,14.0451,3.0500,-15.5869,14.1419,3.0405,0.1024,-0.0319,0.0968,-0.0095,,,,,,,,,,,
120,Microfluidic_Split_FourYdirection_study (Run_5) ,1943,-15.5550,13.8246,3.0500,-15.5870,13.9236,3.0405,0.1045,-0.0320,0.0990,-0.0095,0.2205,0.0000,-0.2205,0.0000,0.2183,-0.0001,-0.2183,0.0001,0.0022,0.9898,
121,Microfluidic_Split_FourYdirection_study (Run_5) ,1946,-15.5550,13.6041,3.0500,-15.5871,13.7050,3.0407,0.1063,-0.0321,0.1009,-0.0093,,,,,,,,,,,
122,Microfluidic_Split_FourYdirection_study (Run_5) ,1922,-15.5550,13.3836,3.0500,-15.5869,13.4865,3.0408,0.1081,-0.0319,0.1029,-0.0092,0.2205,0.0000,-0.2205,0.0000,0.2186,0.0002,-0.2186,0.0001,0.0020,0.8879,
123,Microfluidic_Split_FourYdirection_study (Run_5) ,1955,-15.5550,13.1629,3.0500,-15.5866,13.2677,3.0408,0.1099,-0.0316,0.1049,-0.0092,,,,,,,,,,,
124,Microfluidic_Split_FourYdirection_study (Run_5) ,1952,-15.5550,12.9423,3.0500,-15.5866,13.0492,3.0408,0.1118,-0.0316,0.1069,-0.0092,0.2205,0.0000,-0.2205,0.0000,0.2185,0.0001,-0.2185,0.0000,0.0020,0.9104,
125,Microfluidic_Split_FourYdirection_study (Run_5) ,1958,-15.5550,12.7220,3.0500,-15.5863,12.8311,3.0409,0.1138,-0.0313,0.1090,-0.0091,,,,,,,,,,,
126,Microfluidic_Split_FourYdirection_study (Run_5) ,1961,-15.5550,12.5018,3.0500,-15.5860,12.6128,3.0413,0.1156,-0.0310,0.1110,-0.0087,0.2203,0.0000,-0.2203,0.0000,0.2183,0.0003,-0.2183,0.0004,0.0020,0.9179,
127,Microfluidic_Split_FourYdirection_study (Run_5) ,1949,-15.5550,12.2816,3.0500,-15.5856,12.3945,3.0413,0.1173,-0.0306,0.1129,-0.0087,,,,,,,,,,,
128,Microfluidic_Split_FourYdirection_study (Run_5) ,1967,-15.5550,12.0618,3.0500,-15.5851,12.1763,3.0414,0.1188,-0.0301,0.1146,-0.0086,0.2198,0.0000,-0.2198,0.0000,0.2181,0.0005,-0.2181,0.0002,0.0017,0.7635,
129,Microfluidic_Split_FourYdirection_study (Run_5) ,1964,-15.5550,11.8419,3.0500,-15.5847,11.9584,3.0414,0.1205,-0.0297,0.1165,-0.0086,,,,,,,,,,,
130,Microfluidic_Split_FourYdirection_study (Run_5) ,1970,-15.5550,11.6222,3.0500,-15.5839,11.7403,3.0417,0.1219,-0.0289,0.1181,-0.0083,0.2197,0.0000,-0.2197,0.0000,0.2181,0.0008,-0.2181,0.0003,0.0016,0.7456,
131,Microfluidic_Split_FourYdirection_study (Run_5) ,1973,-15.5550,11.4025,3.0500,-15.5834,11.5222,3.0418,0.1232,-0.0284,0.1197,-0.0082,,,,,,,,,,,
132,Microfluidic_Split_FourYdirection_study (Run_5) ,1919,-15.5550,11.1828,3.0500,-15.5832,11.3039,3.0417,0.1245,-0.0282,0.1210,-0.0083,0.2197,0.0000,-0.2197,0.0000,0.2183,0.0002,-0.2183,-0.0001,0.0014,0.6286,
133,Microfluidic_Split_FourYdirection_study (Run_5) ,1985,-15.5550,10.9627,3.0500,-15.5824,11.0853,3.0419,0.1258,-0.0274,0.1225,-0.0081,,,,,,,,,,,
134,Microfluidic_Split_FourYdirection_study (Run_5) ,1982,-15.5550,10.7427,3.0500,-15.5823,10.8664,3.0419,0.1269,-0.0273,0.1237,-0.0081,0.2200,0.0000,-0.2200,0.0000,0.2189,0.0001,-0.2189,0.0000,0.0011,0.5194,
135,Microfluidic_Split_FourYdirection_study (Run_5) ,1988,-15.5550,10.5224,3.0500,-15.5816,10.6471,3.0423,0.1277,-0.0266,0.1247,-0.0077,,,,,,,,,,,
136,Microfluidic_Split_FourYdirection_study (Run_5) ,1979,-15.5550,10.3020,3.0500,-15.5814,10.4275,3.0425,0.1284,-0.0264,0.1255,-0.0075,0.2204,0.0000,-0.2204,0.0000,0.2196,0.0003,-0.2196,0.0002,0.0008,0.3583,
137,Microfluidic_Split_FourYdirection_study (Run_5) ,1994,-15.5550,10.0816,3.0500,-15.5813,10.2078,3.0419,0.1292,-0.0263,0.1262,-0.0081,,,,,,,,,,,
138,Microfluidic_Split_FourYdirection_study (Run_5) ,1991,-15.5550,9.8801,3.0500,-15.5812,10.0068,3.0417,0.1296,-0.0262,0.1267,-0.0083,0.2015,0.0000,-0.2015,0.0000,0.2010,0.0001,-0.2010,-0.0002,0.0005,0.2351,
139,Microfluidic_Split_FourYdirection_study (Run_5) ,1997,-15.5550,9.6601,3.0500,-15.5810,9.7873,3.0419,0.1301,-0.0260,0.1272,-0.0081,,,,,,,,,,,
140,Microfluidic_Split_FourYdirection_study (Run_5) ,2000,-15.5550,9.4402,3.0500,-15.5810,9.5680,3.0419,0.1306,-0.0260,0.1278,-0.0081,0.2199,0.0000,-0.2199,0.0000,0.2193,0.0000,-0.2193,0.0000,0.0006,0.2641,
141,Microfluidic_Split_FourYdirection_study (Run_5) ,1976,-15.5550,9.2203,3.0500,-15.5810,9.3488,3.0418,0.1313,-0.0260,0.1285,-0.0082,,,,,,,,,,,
142,Microfluidic_Split_FourYdirection_study (Run_5) ,2009,-15.5550,9.0010,3.0500,-15.5810,9.1298,3.0418,0.1316,-0.0260,0.1288,-0.0082,0.2193,0.0000,-0.2193,0.0000,0.2190,0.0000,-0.2190,0.0000,0.0003,0.1419,
143,Microfluidic_Split_FourYdirection_study (Run_5) ,2006,-15.5550,8.7828,3.0500,-15.5811,8.9120,3.0413,0.1321,-0.0261,0.1292,-0.0087,,,,,,,,,,,
144,Microfluidic_Split_FourYdirection_study (Run_5) ,2012,-15.5550,8.5670,3.0500,-15.5808,8.6965,3.0414,0.1323,-0.0258,0.1295,-0.0086,0.2159,0.0000,-0.2159,0.0000,0.2155,0.0003,-0.2155,0.0001,0.0003,0.1510,
145,Microfluidic_Split_FourYdirection_study (Run_5) ,2015,-15.5550,8.3529,3.0500,-15.5805,8.4826,3.0413,0.1324,-0.0255,0.1297,-0.0087,,,,,,,,,,,
146,Microfluidic_Split_FourYdirection_study (Run_5) ,2003,-15.5550,8.1421,3.0500,-15.5806,8.2723,3.0409,0.1331,-0.0256,0.1303,-0.0091,0.2108,0.0000,-0.2108,0.0000,0.2102,0.0000,-0.2102,-0.0004,0.0006,0.2804,
147,Microfluidic_Split_FourYdirection_study (Run_5) ,2021,-15.5550,7.8786,3.0500,-15.5800,8.0089,3.0414,0.1330,-0.0250,0.1303,-0.0086,,,,,,,,,,,
148,Microfluidic_Split_FourYdirection_study (Run_5) ,2018,-15.5550,7.6588,3.0500,-15.5798,7.7888,3.0412,0.1326,-0.0248,0.1300,-0.0088,0.2197,0.0000,-0.2197,0.0000,0.2201,0.0002,-0.2201,-0.0001,-0.0004,-0.1704,
149,Microfluidic_Split_FourYdirection_study (Run_5) ,2024,-15.5550,7.4391,3.0500,-15.5799,7.5686,3.0408,0.1322,-0.0249,0.1295,-0.0092,,,,,,,,,,,
150,Microfluidic_Split_FourYdirection_study (Run_5) ,2027,-15.5550,7.1786,3.0500,-15.5802,7.3078,3.0400,0.1320,-0.0252,0.1292,-0.0100,0.2605,0.0000,-0.2605,0.0000,0.2608,-0.0002,-0.2608,-0.0008,-0.0003,-0.1194,
151,Microfluidic_Split_FourYdirection_study (Run_5) ,5,-15.5550,7.0000,3.0500,-15.5803,7.1291,3.0393,0.1320,-0.0253,0.1291,-0.0107,,,,,,,,,,,
