Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
98,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1753,-15.5550,18.6897,0.0000,-15.5891,18.7486,0.0102,0.0689,-0.0341,0.0589,0.0102,0.2204,0.0000,-0.2204,0.0000,0.2184,0.0002,-0.2184,-0.0002,0.0020,0.9199,
99,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1738,-15.5550,18.4693,0.0000,-15.5891,18.5302,0.0105,0.0706,-0.0341,0.0609,0.0105,,,,,,,,,,,
100,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1747,-15.5550,18.2488,0.0000,-15.5890,18.3119,0.0106,0.0724,-0.0340,0.0630,0.0106,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0001,-0.2183,0.0001,0.0021,0.9689,
101,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1741,-15.5550,18.0287,0.0000,-15.5889,18.0939,0.0104,0.0742,-0.0339,0.0652,0.0104,,,,,,,,,,,
102,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1744,-15.5550,17.8086,0.0000,-15.5891,17.8759,0.0105,0.0762,-0.0341,0.0674,0.0105,0.2201,0.0000,-0.2201,0.0000,0.2179,-0.0002,-0.2179,0.0001,0.0022,1.0066,
103,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1630,-15.5550,17.5886,0.0000,-15.5893,17.6579,0.0103,0.0780,-0.0343,0.0693,0.0103,,,,,,,,,,,
104,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1729,-15.5550,17.3690,0.0000,-15.5891,17.4402,0.0102,0.0796,-0.0341,0.0712,0.0102,0.2196,0.0000,-0.2196,0.0000,0.2178,0.0002,-0.2178,-0.0002,0.0019,0.8550,
105,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1726,-15.5550,17.1493,0.0000,-15.5890,17.2228,0.0102,0.0816,-0.0340,0.0735,0.0102,,,,,,,,,,,
106,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1720,-15.5550,16.9297,0.0000,-15.5891,17.0051,0.0106,0.0835,-0.0341,0.0754,0.0106,0.2197,0.0000,-0.2197,0.0000,0.2177,-0.0002,-0.2177,0.0004,0.0020,0.8960,
107,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1723,-15.5550,16.7097,0.0000,-15.5889,16.7871,0.0105,0.0852,-0.0339,0.0775,0.0105,,,,,,,,,,,
108,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1708,-15.5550,16.4893,0.0000,-15.5889,16.5688,0.0109,0.0872,-0.0339,0.0796,0.0109,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0000,-0.2183,0.0004,0.0021,0.9498,
109,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1717,-15.5550,16.2687,0.0000,-15.5887,16.3503,0.0108,0.0890,-0.0337,0.0816,0.0108,,,,,,,,,,,
110,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1711,-15.5550,16.0483,0.0000,-15.5888,16.1322,0.0111,0.0911,-0.0338,0.0839,0.0111,0.2204,0.0000,-0.2204,0.0000,0.2182,0.0000,-0.2182,0.0004,0.0023,1.0285,
111,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1714,-15.5550,15.8279,0.0000,-15.5884,15.9138,0.0103,0.0928,-0.0334,0.0860,0.0103,,,,,,,,,,,
112,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1684,-15.5550,15.6074,0.0000,-15.5885,15.6953,0.0105,0.0947,-0.0335,0.0879,0.0105,0.2205,0.0000,-0.2205,0.0000,0.2185,0.0000,-0.2185,0.0002,0.0020,0.8952,
113,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1705,-15.5550,15.3868,0.0000,-15.5884,15.4766,0.0106,0.0964,-0.0334,0.0898,0.0106,,,,,,,,,,,
114,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1699,-15.5550,15.1664,0.0000,-15.5886,15.2584,0.0111,0.0986,-0.0336,0.0920,0.0111,0.2204,0.0000,-0.2204,0.0000,0.2182,-0.0002,-0.2182,0.0004,0.0023,1.0289,
115,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1702,-15.5550,14.9460,0.0000,-15.5883,15.0401,0.0108,0.1004,-0.0333,0.0941,0.0108,,,,,,,,,,,
116,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1687,-15.5550,14.7255,0.0000,-15.5884,14.8219,0.0110,0.1026,-0.0334,0.0963,0.0110,0.2205,0.0000,-0.2205,0.0000,0.2182,-0.0001,-0.2182,0.0002,0.0022,0.9993,
117,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1696,-15.5550,14.5051,0.0000,-15.5883,14.6035,0.0106,0.1044,-0.0333,0.0984,0.0106,,,,,,,,,,,
118,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1690,-15.5550,14.2852,0.0000,-15.5884,14.3855,0.0106,0.1062,-0.0334,0.1003,0.0106,0.2199,0.0000,-0.2199,0.0000,0.2180,-0.0001,-0.2180,0.0000,0.0019,0.8740,
119,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1693,-15.5550,14.0652,0.0000,-15.5883,14.1675,0.0104,0.1080,-0.0333,0.1023,0.0104,,,,,,,,,,,
120,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1633,-15.5550,13.8452,0.0000,-15.5883,13.9495,0.0105,0.1099,-0.0333,0.1043,0.0105,0.2200,0.0000,-0.2200,0.0000,0.2180,0.0000,-0.2180,0.0001,0.0020,0.9109,
121,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1681,-15.5550,13.6253,0.0000,-15.5879,13.7317,0.0105,0.1118,-0.0329,0.1064,0.0105,,,,,,,,,,,
122,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1678,-15.5550,13.4056,0.0000,-15.5878,13.5139,0.0107,0.1137,-0.0328,0.1084,0.0107,0.2198,0.0000,-0.2198,0.0000,0.2178,0.0002,-0.2178,0.0002,0.0020,0.9163,
123,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1672,-15.5550,13.1858,0.0000,-15.5876,13.2961,0.0110,0.1156,-0.0326,0.1104,0.0110,,,,,,,,,,,
124,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1675,-15.5550,12.9659,0.0000,-15.5874,13.0783,0.0110,0.1175,-0.0324,0.1124,0.0110,0.2198,0.0000,-0.2198,0.0000,0.2178,0.0001,-0.2178,0.0000,0.0020,0.9250,
125,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1660,-15.5550,12.7454,0.0000,-15.5873,12.8599,0.0110,0.1194,-0.0323,0.1145,0.0110,,,,,,,,,,,
126,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1669,-15.5550,12.5250,0.0000,-15.5869,12.6416,0.0106,0.1214,-0.0319,0.1166,0.0106,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0003,-0.2183,-0.0004,0.0021,0.9725,
127,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1663,-15.5550,12.3045,0.0000,-15.5870,12.4230,0.0108,0.1232,-0.0320,0.1185,0.0108,,,,,,,,,,,
128,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1666,-15.5550,12.0841,0.0000,-15.5865,12.2046,0.0104,0.1249,-0.0315,0.1204,0.0104,0.2204,0.0000,-0.2204,0.0000,0.2185,0.0005,-0.2185,-0.0004,0.0019,0.8812,
129,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1636,-15.5550,11.8637,0.0000,-15.5864,11.9861,0.0105,0.1268,-0.0314,0.1224,0.0105,,,,,,,,,,,
130,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1657,-15.5550,11.6432,0.0000,-15.5859,11.7674,0.0104,0.1284,-0.0309,0.1242,0.0104,0.2205,0.0000,-0.2205,0.0000,0.2187,0.0005,-0.2187,-0.0001,0.0018,0.8225,
131,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1651,-15.5550,11.4227,0.0000,-15.5857,11.5487,0.0105,0.1302,-0.0307,0.1261,0.0105,,,,,,,,,,,
132,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1654,-15.5550,11.2022,0.0000,-15.5851,11.3301,0.0102,0.1318,-0.0301,0.1279,0.0102,0.2204,0.0000,-0.2204,0.0000,0.2186,0.0006,-0.2186,-0.0003,0.0018,0.8371,
133,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1639,-15.5550,10.9818,0.0000,-15.5849,11.1113,0.0099,0.1333,-0.0299,0.1296,0.0099,,,,,,,,,,,
134,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1648,-15.5550,10.7613,0.0000,-15.5845,10.8922,0.0097,0.1345,-0.0295,0.1309,0.0097,0.2204,0.0000,-0.2204,0.0000,0.2191,0.0004,-0.2191,-0.0002,0.0013,0.6113,
135,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1642,-15.5550,10.5409,0.0000,-15.5842,10.6729,0.0097,0.1355,-0.0292,0.1320,0.0097,,,,,,,,,,,
136,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1645,-15.5550,10.3205,0.0000,-15.5840,10.4532,0.0094,0.1361,-0.0290,0.1327,0.0094,0.2204,0.0000,-0.2204,0.0000,0.2197,0.0003,-0.2197,-0.0003,0.0007,0.3301,
137,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,18,-15.5550,10.1000,0.0000,-15.5838,10.2339,0.0096,0.1373,-0.0288,0.1339,0.0096,,,,,,,,,,,
